season,building,teamId,teamCity,teamName,games,mean_delta
2015,TD Garden,1610612760,Oklahoma City,Thunder,1,-533.1
2015,TD Garden,1610612750,Minnesota,Timberwolves,1,-534.1
2015,TD Garden,1610612740,New Orleans,Pelicans,1,-675.1
2015,TD Garden,1610612756,Phoenix,Suns,1,-859.4
2015,TD Garden,1610612764,Washington,Wizards,1,-869.7
2015,TD Garden,1610612757,Portland,Trail Blazers,1,-894.4
2015,TD Garden,1610612761,Toronto,Raptors,1,-1350.4
2015,TD Garden,1610612737,Atlanta,Hawks,2,-1529.6
2015,TD Garden,1610612743,Denver,Nuggets,1,-2506.5
2015,Target Center,1610612739,Cleveland,Cavaliers,1,5393.6
2015,Target Center,1610612741,Chicago,Bulls,1,5182.1
2015,Target Center,1610612753,Orlando,Magic,1,4132.5
2015,Target Center,1610612765,Detroit,Pistons,1,4093.4
2015,Target Center,1610612746,Los Angeles,Clippers,1,4034.9
2015,Target Center,1610612763,Memphis,Grizzlies,2,2630.9
2015,Target Center,1610612760,Oklahoma City,Thunder,2,1636.3
2015,Target Center,1610612752,New York,Knicks,1,1020.6
2015,Target Center,1610612766,Charlotte,Hornets,1,977.4
2015,Target Center,1610612759,San Antonio,Spurs,2,854.7
2015,Target Center,1610612740,New Orleans,Pelicans,1,685.8
2015,Target Center,1610612757,Portland,Trail Blazers,2,550.7
2015,Target Center,1610612749,Milwaukee,Bucks,1,410.5
2015,Target Center,1610612751,Brooklyn,Nets,1,-78.4
2015,Target Center,1610612747,Los Angeles,Lakers,2,-89.6
2015,Target Center,1610612742,Dallas,Mavericks,1,-588.8
2015,Target Center,1610612758,Sacramento,Kings,2,-1074.6
2015,Target Center,1610612762,Utah,Jazz,2,-1381.1
2015,Target Center,1610612761,Toronto,Raptors,1,-1654.8
2015,Target Center,1610612754,Indiana,Pacers,1,-1667.2
2015,Target Center,1610612756,Phoenix,Suns,2,-2052.3
2015,Target Center,1610612744,Golden State,Warriors,2,-2065.1
2015,Target Center,1610612743,Denver,Nuggets,2,-2252.6
2015,Target Center,1610612745,Houston,Rockets,1,-2269.0
2015,Target Center,1610612748,Miami,Heat,1,-2868.8
2015,Target Center,1610612738,Boston,Celtics,1,-2954.0
2015,Target Center,1610612737,Atlanta,Hawks,1,-3413.1
2015,Target Center,1610612755,Philadelphia,76ers,1,-3951.3
2015,The Palace of Auburn Hills,1610612751,Brooklyn,Nets,1,4847.0
2015,The Palace of Auburn Hills,1610612741,Chicago,Bulls,2,4637.5
2015,The Palace of Auburn Hills,1610612739,Cleveland,Cavaliers,2,3541.2
2015,The Palace of Auburn Hills,1610612764,Washington,Wizards,1,3272.6
2015,The Palace of Auburn Hills,1610612745,Houston,Rockets,1,3110.3
2015,The Palace of Auburn Hills,1610612743,Denver,Nuggets,1,1900.5
2015,The Palace of Auburn Hills,1610612737,Atlanta,Hawks,2,1402.9
2015,The Palace of Auburn Hills,1610612766,Charlotte,Hornets,2,1335.6
2015,The Palace of Auburn Hills,1610612750,Minnesota,Timberwolves,1,914.5
2015,The Palace of Auburn Hills,1610612754,Indiana,Pacers,2,821.6
2015,The Palace of Auburn Hills,1610612755,Philadelphia,76ers,1,319.9
2015,The Palace of Auburn Hills,1610612761,Toronto,Raptors,2,166.9
2015,The Palace of Auburn Hills,1610612759,San Antonio,Spurs,1,-582.9
2015,The Palace of Auburn Hills,1610612749,Milwaukee,Bucks,2,-585.4
2015,The Palace of Auburn Hills,1610612748,Miami,Heat,2,-753.9
2015,The Palace of Auburn Hills,1610612763,Memphis,Grizzlies,1,-806.8
2015,The Palace of Auburn Hills,1610612738,Boston,Celtics,1,-924.9
2015,The Palace of Auburn Hills,1610612747,Los Angeles,Lakers,1,-1131.3
2015,The Palace of Auburn Hills,1610612752,New York,Knicks,2,-1166.7
2015,The Palace of Auburn Hills,1610612746,Los Angeles,Clippers,1,-1770.1
2015,The Palace of Auburn Hills,1610612762,Utah,Jazz,1,-2358.6
2015,The Palace of Auburn Hills,1610612757,Portland,Trail Blazers,1,-2435.6
2015,The Palace of Auburn Hills,1610612744,Golden State,Warriors,1,-2513.7
2015,The Palace of Auburn Hills,1610612742,Dallas,Mavericks,1,-2975.8
2015,The Palace of Auburn Hills,1610612758,Sacramento,Kings,1,-3009.7
2015,The Palace of Auburn Hills,1610612740,New Orleans,Pelicans,1,-3254.2
2015,The Palace of Auburn Hills,1610612753,Orlando,Magic,2,-3390.2
2015,The Palace of Auburn Hills,1610612756,Phoenix,Suns,1,-4620.1
2015,Toyota Center,1610612759,San Antonio,Spurs,2,162.7
2015,Toyota Center,1610612739,Cleveland,Cavaliers,1,122.5
2015,Toyota Center,1610612761,Toronto,Raptors,1,106.1
2015,Toyota Center,1610612741,Chicago,Bulls,1,101.9
2015,Toyota Center,1610612764,Washington,Wizards,1,98.8
2015,Toyota Center,1610612757,Portland,Trail Blazers,1,92.7
2015,Toyota Center,1610612760,Oklahoma City,Thunder,1,91.6
2015,Toyota Center,1610612744,Golden State,Warriors,4,83.5
2015,Toyota Center,1610612743,Denver,Nuggets,2,72.1
2015,Toyota Center,1610612750,Minnesota,Timberwolves,2,56.6
2015,Toyota Center,1610612766,Charlotte,Hornets,1,51.5
2015,Toyota Center,1610612754,Indiana,Pacers,1,41.2
2015,Toyota Center,1610612747,Los Angeles,Lakers,1,19.5
2015,Toyota Center,1610612749,Milwaukee,Bucks,1,13.3
2015,Toyota Center,1610612753,Orlando,Magic,1,9.2
2015,Toyota Center,1610612762,Utah,Jazz,1,9.2
2015,Toyota Center,1610612740,New Orleans,Pelicans,2,1.5
2015,Toyota Center,1610612746,Los Angeles,Clippers,5,-0.5
2015,Toyota Center,1610612742,Dallas,Mavericks,4,-16.7
2015,Toyota Center,1610612756,Phoenix,Suns,2,-26.8
2015,Toyota Center,1610612765,Detroit,Pistons,1,-34.1
2015,Toyota Center,1610612763,Memphis,Grizzlies,2,-39.7
2015,Toyota Center,1610612758,Sacramento,Kings,2,-42.3
2015,Toyota Center,1610612755,Philadelphia,76ers,1,-90.7
2015,Toyota Center,1610612737,Atlanta,Hawks,1,-1265.3
2015,United Center,1610612747,Los Angeles,Lakers,1,1013.3
2015,United Center,1610612744,Golden State,Warriors,1,487.9
2015,United Center,1610612739,Cleveland,Cavaliers,5,443.4
2015,United Center,1610612756,Phoenix,Suns,1,425.3
2015,United Center,1610612755,Philadelphia,76ers,1,405.8
2015,United Center,1610612737,Atlanta,Hawks,2,226.2
2015,United Center,1610612742,Dallas,Mavericks,1,168.7
2015,United Center,1610612752,New York,Knicks,2,139.4
2015,United Center,1610612754,Indiana,Pacers,2,126.1
2015,United Center,1610612738,Boston,Celtics,2,86.6
2015,United Center,1610612740,New Orleans,Pelicans,1,58.9
2015,United Center,1610612761,Toronto,Raptors,2,45.5
2015,United Center,1610612751,Brooklyn,Nets,2,-39.7
2015,United Center,1610612763,Memphis,Grizzlies,1,-64.3
2015,United Center,1610612743,Denver,Nuggets,1,-85.8
2015,United Center,1610612765,Detroit,Pistons,2,-136.6
2015,United Center,1610612757,Portland,Trail Blazers,1,-156.7
2015,United Center,1610612760,Oklahoma City,Thunder,1,-186.4
2015,United Center,1610612746,Los Angeles,Clippers,1,-202.8
2015,United Center,1610612759,San Antonio,Spurs,1,-235.7
2015,United Center,1610612750,Minnesota,Timberwolves,1,-249.0
2015,United Center,1610612766,Charlotte,Hornets,2,-308.0
2015,United Center,1610612758,Sacramento,Kings,1,-326.0
2015,United Center,1610612753,Orlando,Magic,2,-330.6
2015,United Center,1610612749,Milwaukee,Bucks,5,-340.1
2015,United Center,1610612745,Houston,Rockets,1,-377.3
2015,United Center,1610612764,Washington,Wizards,2,-405.0
2015,Xfinity Mobile Arena,1610612739,Cleveland,Cavaliers,1,3863.9
2015,Xfinity Mobile Arena,1610612737,Atlanta,Hawks,1,3712.9
2015,Xfinity Mobile Arena,1610612754,Indiana,Pacers,2,3212.2
2015,Xfinity Mobile Arena,1610612748,Miami,Heat,2,3189.6
2015,Xfinity Mobile Arena,1610612756,Phoenix,Suns,1,2855.3
2015,Xfinity Mobile Arena,1610612744,Golden State,Warriors,1,2298.7
2015,Xfinity Mobile Arena,1610612742,Dallas,Mavericks,1,2193.9
2015,Xfinity Mobile Arena,1610612762,Utah,Jazz,1,1850.9
2015,Xfinity Mobile Arena,1610612740,New Orleans,Pelicans,1,1708.1
2015,Xfinity Mobile Arena,1610612764,Washington,Wizards,2,1377.4
2015,Xfinity Mobile Arena,1610612760,Oklahoma City,Thunder,1,1112.5
2015,Xfinity Mobile Arena,1610612766,Charlotte,Hornets,2,1088.3
2015,Xfinity Mobile Arena,1610612741,Chicago,Bulls,2,617.4
2015,Xfinity Mobile Arena,1610612750,Minnesota,Timberwolves,1,332.9
2015,Xfinity Mobile Arena,1610612763,Memphis,Grizzlies,1,-319.2
2015,Xfinity Mobile Arena,1610612747,Los Angeles,Lakers,1,-521.5
2015,Xfinity Mobile Arena,1610612751,Brooklyn,Nets,2,-990.9
2015,Xfinity Mobile Arena,1610612738,Boston,Celtics,1,-1135.7
2015,Xfinity Mobile Arena,1610612745,Houston,Rockets,1,-1142.9
2015,Xfinity Mobile Arena,1610612759,San Antonio,Spurs,1,-1197.3
2015,Xfinity Mobile Arena,1610612758,Sacramento,Kings,1,-1723.2
2015,Xfinity Mobile Arena,1610612761,Toronto,Raptors,2,-1866.9
2015,Xfinity Mobile Arena,1610612753,Orlando,Magic,1,-1949.1
2015,Xfinity Mobile Arena,1610612752,New York,Knicks,2,-2432.8
2015,Xfinity Mobile Arena,1610612757,Portland,Trail Blazers,1,-2993.6
2015,Xfinity Mobile Arena,1610612765,Detroit,Pistons,2,-3095.8
2015,Xfinity Mobile Arena,1610612749,Milwaukee,Bucks,2,-3662.2
2015,Xfinity Mobile Arena,1610612743,Denver,Nuggets,1,-3819.3
2016,American Airlines Center,1610612744,Golden State,Warriors,2,372.8
2016,American Airlines Center,1610612754,Indiana,Pacers,1,326.1
2016,American Airlines Center,1610612752,New York,Knicks,1,301.5
2016,American Airlines Center,1610612751,Brooklyn,Nets,1,274.8
2016,American Airlines Center,1610612741,Chicago,Bulls,1,257.4
2016,American Airlines Center,1610612748,Miami,Heat,1,250.2
2016,American Airlines Center,1610612759,San Antonio,Spurs,2,240.0
2016,American Airlines Center,1610612757,Portland,Trail Blazers,1,215.4
2016,American Airlines Center,1610612739,Cleveland,Cavaliers,1,211.3
2016,American Airlines Center,1610612743,Denver,Nuggets,2,182.0
2016,American Airlines Center,1610612740,New Orleans,Pelicans,2,166.1
2016,American Airlines Center,1610612749,Milwaukee,Bucks,1,163.1
2016,American Airlines Center,1610612765,Detroit,Pistons,1,110.7
2016,American Airlines Center,1610612745,Houston,Rockets,2,84.6
2016,American Airlines Center,1610612763,Memphis,Grizzlies,2,65.6
2016,American Airlines Center,1610612755,Philadelphia,76ers,1,54.3
2016,American Airlines Center,1610612760,Oklahoma City,Thunder,4,-49.5
2016,American Airlines Center,1610612764,Washington,Wizards,1,-54.4
2016,American Airlines Center,1610612761,Toronto,Raptors,1,-109.8
2016,American Airlines Center,1610612758,Sacramento,Kings,2,-160.5
2016,American Airlines Center,1610612756,Phoenix,Suns,2,-165.7
2016,American Airlines Center,1610612750,Minnesota,Timberwolves,2,-190.8
2016,American Airlines Center,1610612737,Atlanta,Hawks,1,-210.3
2016,American Airlines Center,1610612746,Los Angeles,Clippers,2,-243.6
2016,American Airlines Center,1610612738,Boston,Celtics,1,-282.1
2016,American Airlines Center,1610612762,Utah,Jazz,2,-441.1
2016,American Airlines Center,1610612766,Charlotte,Hornets,1,-519.0
2016,American Airlines Center,1610612753,Orlando,Magic,1,-610.3
2016,Ball Arena,1610612747,Los Angeles,Lakers,2,5604.5
2016,Ball Arena,1610612741,Chicago,Bulls,1,5137.5
2016,Ball Arena,1610612744,Golden State,Warriors,2,3794.6
2016,Ball Arena,1610612739,Cleveland,Cavaliers,1,3462.6
2016,Ball Arena,1610612759,San Antonio,Spurs,2,2652.8
2016,Ball Arena,1610612738,Boston,Celtics,1,1966.2
2016,Ball Arena,1610612758,Sacramento,Kings,2,1554.6
2016,Ball Arena,1610612748,Miami,Heat,1,1289.8
2016,Ball Arena,1610612750,Minnesota,Timberwolves,2,972.2
2016,Ball Arena,1610612742,Dallas,Mavericks,2,691.5
2016,Ball Arena,1610612765,Detroit,Pistons,1,509.8
2016,Ball Arena,1610612751,Brooklyn,Nets,1,14.1
2016,Ball Arena,1610612745,Houston,Rockets,2,-83.9
2016,Ball Arena,1610612753,Orlando,Magic,1,-230.1
2016,Ball Arena,1610612740,New Orleans,Pelicans,1,-299.9
2016,Ball Arena,1610612752,New York,Knicks,1,-866.4
2016,Ball Arena,1610612746,Los Angeles,Clippers,1,-915.7
2016,Ball Arena,1610612763,Memphis,Grizzlies,2,-941.4
2016,Ball Arena,1610612764,Washington,Wizards,1,-960.9
2016,Ball Arena,1610612760,Oklahoma City,Thunder,2,-1459.1
2016,Ball Arena,1610612756,Phoenix,Suns,2,-2284.8
2016,Ball Arena,1610612766,Charlotte,Hornets,1,-2880.1
2016,Ball Arena,1610612754,Indiana,Pacers,1,-3125.4
2016,Ball Arena,1610612755,Philadelphia,76ers,1,-3556.4
2016,Ball Arena,1610612757,Portland,Trail Blazers,2,-3726.8
2016,Ball Arena,1610612737,Atlanta,Hawks,1,-3971.1
2016,Ball Arena,1610612761,Toronto,Raptors,1,-4251.2
2016,Ball Arena,1610612749,Milwaukee,Bucks,1,-4871.1
2016,Barclays Center,1610612739,Cleveland,Cavaliers,2,2685.9
2016,Barclays Center,1610612741,Chicago,Bulls,1,2685.9
2016,Barclays Center,1610612744,Golden State,Warriors,1,2685.9
2016,Barclays Center,1610612747,Los Angeles,Lakers,1,2685.9
2016,Barclays Center,1610612752,New York,Knicks,2,2685.9
2016,Barclays Center,1610612740,New Orleans,Pelicans,1,1245.0
2016,Barclays Center,1610612764,Washington,Wizards,2,1104.8
2016,Barclays Center,1610612760,Oklahoma City,Thunder,1,926.6
2016,Barclays Center,1610612742,Dallas,Mavericks,1,900.9
2016,Barclays Center,1610612766,Charlotte,Hornets,2,852.7
2016,Barclays Center,1610612761,Toronto,Raptors,2,424.9
2016,Barclays Center,1610612759,San Antonio,Spurs,1,99.9
2016,Barclays Center,1610612738,Boston,Celtics,2,41.3
2016,Barclays Center,1610612748,Miami,Heat,1,-3.9
2016,Barclays Center,1610612754,Indiana,Pacers,2,-152.8
2016,Barclays Center,1610612750,Minnesota,Timberwolves,1,-580.0
2016,Barclays Center,1610612758,Sacramento,Kings,1,-703.3
2016,Barclays Center,1610612763,Memphis,Grizzlies,1,-877.9
2016,Barclays Center,1610612755,Philadelphia,76ers,2,-1236.3
2016,Barclays Center,1610612749,Milwaukee,Bucks,2,-1240.9
2016,Barclays Center,1610612753,Orlando,Magic,2,-1735.9
2016,Barclays Center,1610612745,Houston,Rockets,1,-1846.4
2016,Barclays Center,1610612765,Detroit,Pistons,2,-2115.9
2016,Barclays Center,1610612743,Denver,Nuggets,1,-2129.8
2016,Barclays Center,1610612762,Utah,Jazz,1,-2370.1
2016,Barclays Center,1610612756,Phoenix,Suns,1,-2392.7
2016,Barclays Center,1610612737,Atlanta,Hawks,1,-2953.5
2016,Bradley Center,1610612739,Cleveland,Cavaliers,1,3642.3
2016,Bradley Center,1610612744,Golden State,Warriors,1,3642.3
2016,Bradley Center,1610612747,Los Angeles,Lakers,1,3642.3
2016,Bradley Center,1610612752,New York,Knicks,2,2361.6
2016,Bradley Center,1610612760,Oklahoma City,Thunder,1,1432.2
2016,Bradley Center,1610612740,New Orleans,Pelicans,1,1383.9
2016,Bradley Center,1610612748,Miami,Heat,2,1288.9
2016,Bradley Center,1610612750,Minnesota,Timberwolves,1,1227.8
2016,Bradley Center,1610612741,Chicago,Bulls,2,1178.0
2016,Bradley Center,1610612766,Charlotte,Hornets,2,807.7
2016,Bradley Center,1610612756,Phoenix,Suns,1,577.7
2016,Bradley Center,1610612754,Indiana,Pacers,2,252.1
2016,Bradley Center,1610612751,Brooklyn,Nets,1,59.0
2016,Bradley Center,1610612737,Atlanta,Hawks,1,-27.2
2016,Bradley Center,1610612761,Toronto,Raptors,2,-251.6
2016,Bradley Center,1610612765,Detroit,Pistons,2,-440.1
2016,Bradley Center,1610612759,San Antonio,Spurs,1,-464.8
2016,Bradley Center,1610612757,Portland,Trail Blazers,1,-802.6
2016,Bradley Center,1610612746,Los Angeles,Clippers,1,-972.1
2016,Bradley Center,1610612764,Washington,Wizards,1,-1025.5
2016,Bradley Center,1610612762,Utah,Jazz,1,-1074.8
2016,Bradley Center,1610612758,Sacramento,Kings,1,-1078.9
2016,Bradley Center,1610612755,Philadelphia,76ers,2,-1104.1
2016,Bradley Center,1610612753,Orlando,Magic,2,-1124.1
2016,Bradley Center,1610612745,Houston,Rockets,1,-2009.4
2016,Bradley Center,1610612738,Boston,Celtics,2,-2723.7
2016,Bradley Center,1610612763,Memphis,Grizzlies,1,-3523.2
2016,Bradley Center,1610612743,Denver,Nuggets,1,-5118.2
2016,Capital One Arena,1610612739,Cleveland,Cavaliers,2,2745.7
2016,Capital One Arena,1610612746,Los Angeles,Clippers,1,2745.7
2016,Capital One Arena,1610612747,Los Angeles,Lakers,1,2745.7
2016,Capital One Arena,1610612750,Minnesota,Timberwolves,1,2745.7
2016,Capital One Arena,1610612752,New York,Knicks,2,2745.7
2016,Capital One Arena,1610612760,Oklahoma City,Thunder,1,2745.7
2016,Capital One Arena,1610612741,Chicago,Bulls,1,1924.1
2016,Capital One Arena,1610612765,Detroit,Pistons,2,1557.5
2016,Capital One Arena,1610612737,Atlanta,Hawks,2,431.8
2016,Capital One Arena,1610612766,Charlotte,Hornets,2,415.4
2016,Capital One Arena,1610612754,Indiana,Pacers,2,244.9
2016,Capital One Arena,1610612759,San Antonio,Spurs,1,39.5
2016,Capital One Arena,1610612753,Orlando,Magic,2,-34.9
2016,Capital One Arena,1610612748,Miami,Heat,2,-289.6
2016,Capital One Arena,1610612757,Portland,Trail Blazers,1,-458.6
2016,Capital One Arena,1610612761,Toronto,Raptors,2,-749.8
2016,Capital One Arena,1610612751,Brooklyn,Nets,1,-859.1
2016,Capital One Arena,1610612742,Dallas,Mavericks,1,-1323.4
2016,Capital One Arena,1610612755,Philadelphia,76ers,2,-1522.1
2016,Capital One Arena,1610612738,Boston,Celtics,2,-1672.0
2016,Capital One Arena,1610612745,Houston,Rockets,1,-1685.9
2016,Capital One Arena,1610612749,Milwaukee,Bucks,2,-1865.1
2016,Capital One Arena,1610612740,New Orleans,Pelicans,1,-1991.9
2016,Capital One Arena,1610612743,Denver,Nuggets,1,-2605.1
2016,Capital One Arena,1610612758,Sacramento,Kings,1,-2627.7
2016,Capital One Arena,1610612762,Utah,Jazz,1,-5409.9
2016,Crypto.com Arena,1610612747,Los Angeles,Lakers,2,432.1
2016,Crypto.com Arena,1610612739,Cleveland,Cavaliers,1,255.6
2016,Crypto.com Arena,1610612744,Golden State,Warriors,4,189.5
2016,Crypto.com Arena,1610612760,Oklahoma City,Thunder,4,89.6
2016,Crypto.com Arena,1610612737,Atlanta,Hawks,2,27.0
2016,Crypto.com Arena,1610612757,Portland,Trail Blazers,6,24.7
2016,Crypto.com Arena,1610612755,Philadelphia,76ers,2,14.8
2016,Crypto.com Arena,1610612745,Houston,Rockets,4,14.1
2016,Crypto.com Arena,1610612742,Dallas,Mavericks,4,5.7
2016,Crypto.com Arena,1610612748,Miami,Heat,2,5.7
2016,Crypto.com Arena,1610612752,New York,Knicks,2,-3.9
2016,Crypto.com Arena,1610612740,New Orleans,Pelicans,3,-17.1
2016,Crypto.com Arena,1610612753,Orlando,Magic,2,-18.6
2016,Crypto.com Arena,1610612758,Sacramento,Kings,4,-29.0
2016,Crypto.com Arena,1610612763,Memphis,Grizzlies,4,-40.2
2016,Crypto.com Arena,1610612749,Milwaukee,Bucks,2,-62.2
2016,Crypto.com Arena,1610612750,Minnesota,Timberwolves,4,-62.2
2016,Crypto.com Arena,1610612756,Phoenix,Suns,4,-62.2
2016,Crypto.com Arena,1610612762,Utah,Jazz,2,-62.2
2016,Crypto.com Arena,1610612764,Washington,Wizards,2,-62.2
2016,Crypto.com Arena,1610612765,Detroit,Pistons,2,-62.2
2016,Crypto.com Arena,1610612766,Charlotte,Hornets,2,-62.2
2016,Crypto.com Arena,1610612743,Denver,Nuggets,3,-72.9
2016,Crypto.com Arena,1610612738,Boston,Celtics,1,-94.2
2016,Crypto.com Arena,1610612741,Chicago,Bulls,1,-94.2
2016,Crypto.com Arena,1610612746,Los Angeles,Clippers,2,-94.2
2016,Crypto.com Arena,1610612751,Brooklyn,Nets,1,-94.2
2016,Crypto.com Arena,1610612754,Indiana,Pacers,1,-94.2
2016,Crypto.com Arena,1610612759,San Antonio,Spurs,2,-94.2
2016,Crypto.com Arena,1610612761,Toronto,Raptors,1,-94.2
2016,Delta Center,1610612738,Boston,Celtics,1,626.7
2016,Delta Center,1610612739,Cleveland,Cavaliers,1,626.7
2016,Delta Center,1610612742,Dallas,Mavericks,1,626.7
2016,Delta Center,1610612744,Golden State,Warriors,2,626.7
2016,Delta Center,1610612746,Los Angeles,Clippers,1,626.7
2016,Delta Center,1610612747,Los Angeles,Lakers,2,626.7
2016,Delta Center,1610612748,Miami,Heat,1,626.7
2016,Delta Center,1610612749,Milwaukee,Bucks,1,626.7
2016,Delta Center,1610612755,Philadelphia,76ers,1,626.7
2016,Delta Center,1610612760,Oklahoma City,Thunder,2,626.7
2016,Delta Center,1610612764,Washington,Wizards,1,626.7
2016,Delta Center,1610612759,San Antonio,Spurs,2,354.7
2016,Delta Center,1610612757,Portland,Trail Blazers,2,354.2
2016,Delta Center,1610612754,Indiana,Pacers,1,204.9
2016,Delta Center,1610612750,Minnesota,Timberwolves,2,82.2
2016,Delta Center,1610612756,Phoenix,Suns,2,48.4
2016,Delta Center,1610612743,Denver,Nuggets,2,15.0
2016,Delta Center,1610612737,Atlanta,Hawks,1,-18.9
2016,Delta Center,1610612753,Orlando,Magic,1,-54.8
2016,Delta Center,1610612763,Memphis,Grizzlies,2,-354.0
2016,Delta Center,1610612740,New Orleans,Pelicans,2,-405.8
2016,Delta Center,1610612741,Chicago,Bulls,1,-502.3
2016,Delta Center,1610612765,Detroit,Pistons,1,-531.0
2016,Delta Center,1610612761,Toronto,Raptors,1,-574.1
2016,Delta Center,1610612752,New York,Knicks,1,-733.2
2016,Delta Center,1610612745,Houston,Rockets,2,-1312.0
2016,Delta Center,1610612758,Sacramento,Kings,1,-1443.4
2016,Delta Center,1610612766,Charlotte,Hornets,1,-2686.3
2016,FedExForum,1610612739,Cleveland,Cavaliers,1,1036.5
2016,FedExForum,1610612740,New Orleans,Pelicans,2,1036.5
2016,FedExForum,1610612744,Golden State,Warriors,2,1036.5
2016,FedExForum,1610612747,Los Angeles,Lakers,2,1036.5
2016,FedExForum,1610612748,Miami,Heat,1,1036.5
2016,FedExForum,1610612752,New York,Knicks,1,1036.5
2016,FedExForum,1610612754,Indiana,Pacers,1,1036.5
2016,FedExForum,1610612742,Dallas,Mavericks,2,657.5
2016,FedExForum,1610612737,Atlanta,Hawks,1,589.8
2016,FedExForum,1610612750,Minnesota,Timberwolves,2,250.3
2016,FedExForum,1610612762,Utah,Jazz,1,80.4
2016,FedExForum,1610612738,Boston,Celtics,1,2.3
2016,FedExForum,1610612766,Charlotte,Hornets,1,1.3
2016,FedExForum,1610612759,San Antonio,Spurs,4,-18.9
2016,FedExForum,1610612761,Toronto,Raptors,1,-33.6
2016,FedExForum,1610612743,Denver,Nuggets,2,-164.1
2016,FedExForum,1610612760,Oklahoma City,Thunder,2,-274.5
2016,FedExForum,1610612745,Houston,Rockets,2,-318.6
2016,FedExForum,1610612758,Sacramento,Kings,2,-405.9
2016,FedExForum,1610612756,Phoenix,Suns,2,-465.5
2016,FedExForum,1610612757,Portland,Trail Blazers,2,-723.3
2016,FedExForum,1610612765,Detroit,Pistons,1,-1163.4
2016,FedExForum,1610612753,Orlando,Magic,1,-1366.7
2016,FedExForum,1610612764,Washington,Wizards,1,-1759.1
2016,FedExForum,1610612755,Philadelphia,76ers,1,-1836.1
2016,FedExForum,1610612749,Milwaukee,Bucks,1,-1916.2
2016,Frost Bank Center,1610612744,Golden State,Warriors,2,298.3
2016,Frost Bank Center,1610612745,Houston,Rockets,2,86.5
2016,Frost Bank Center,1610612760,Oklahoma City,Thunder,5,57.8
2016,Frost Bank Center,1610612750,Minnesota,Timberwolves,1,43.4
2016,Frost Bank Center,1610612763,Memphis,Grizzlies,3,-22.3
2016,Frost Bank Center,1610612752,New York,Knicks,1,-31.5
2016,Frost Bank Center,1610612743,Denver,Nuggets,2,-32.5
2016,Frost Bank Center,1610612737,Atlanta,Hawks,1,-33.5
2016,Frost Bank Center,1610612738,Boston,Celtics,1,-33.5
2016,Frost Bank Center,1610612739,Cleveland,Cavaliers,1,-33.5
2016,Frost Bank Center,1610612740,New Orleans,Pelicans,2,-33.5
2016,Frost Bank Center,1610612741,Chicago,Bulls,1,-33.5
2016,Frost Bank Center,1610612742,Dallas,Mavericks,2,-33.5
2016,Frost Bank Center,1610612746,Los Angeles,Clippers,1,-33.5
2016,Frost Bank Center,1610612747,Los Angeles,Lakers,2,-33.5
2016,Frost Bank Center,1610612748,Miami,Heat,1,-33.5
2016,Frost Bank Center,1610612749,Milwaukee,Bucks,1,-33.5
2016,Frost Bank Center,1610612751,Brooklyn,Nets,1,-33.5
2016,Frost Bank Center,1610612753,Orlando,Magic,1,-33.5
2016,Frost Bank Center,1610612754,Indiana,Pacers,1,-33.5
2016,Frost Bank Center,1610612755,Philadelphia,76ers,1,-33.5
2016,Frost Bank Center,1610612756,Phoenix,Suns,2,-33.5
2016,Frost Bank Center,1610612757,Portland,Trail Blazers,2,-33.5
2016,Frost Bank Center,1610612758,Sacramento,Kings,1,-33.5
2016,Frost Bank Center,1610612761,Toronto,Raptors,1,-33.5
2016,Frost Bank Center,1610612762,Utah,Jazz,2,-33.5
2016,Frost Bank Center,1610612764,Washington,Wizards,1,-33.5
2016,Frost Bank Center,1610612765,Detroit,Pistons,1,-33.5
2016,Frost Bank Center,1610612766,Charlotte,Hornets,1,-33.5
2016,Gainbridge Fieldhouse,1610612737,Atlanta,Hawks,1,1344.6
2016,Gainbridge Fieldhouse,1610612743,Denver,Nuggets,1,1344.6
2016,Gainbridge Fieldhouse,1610612744,Golden State,Warriors,1,1344.6
2016,Gainbridge Fieldhouse,1610612747,Los Angeles,Lakers,1,1344.6
2016,Gainbridge Fieldhouse,1610612758,Sacramento,Kings,1,1344.6
2016,Gainbridge Fieldhouse,1610612760,Oklahoma City,Thunder,1,1344.6
2016,Gainbridge Fieldhouse,1610612763,Memphis,Grizzlies,1,1344.6
2016,Gainbridge Fieldhouse,1610612764,Washington,Wizards,1,1344.6
2016,Gainbridge Fieldhouse,1610612765,Detroit,Pistons,2,1344.6
2016,Gainbridge Fieldhouse,1610612739,Cleveland,Cavaliers,2,891.3
2016,Gainbridge Fieldhouse,1610612741,Chicago,Bulls,2,771.6
2016,Gainbridge Fieldhouse,1610612751,Brooklyn,Nets,2,513.6
2016,Gainbridge Fieldhouse,1610612745,Houston,Rockets,1,316.8
2016,Gainbridge Fieldhouse,1610612752,New York,Knicks,2,108.2
2016,Gainbridge Fieldhouse,1610612750,Minnesota,Timberwolves,1,-61.4
2016,Gainbridge Fieldhouse,1610612749,Milwaukee,Bucks,2,-117.4
2016,Gainbridge Fieldhouse,1610612759,San Antonio,Spurs,1,-117.9
2016,Gainbridge Fieldhouse,1610612757,Portland,Trail Blazers,1,-200.2
2016,Gainbridge Fieldhouse,1610612748,Miami,Heat,2,-316.3
